ID,text,target,stance,stance:confidence,against_reason,favor_reason,none_reason,sarcasm,sarcasm:confidence,sentiment,sentiment:confidence,datetime,Date
746, التحول الالكتروني هو الحل.. صدقت فيما طرحت من واقع تجربة.. اكثر من ٨٠٪ من معاملاتنا ممكن ننجزها اون لاين,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-10-07 04:01:04+00:00,07/10/2020
754,تشير البحوث مؤخرا إلى أن الجمع بين الفصول الدراسية التقليدية وجهاً لوجه مع التعلم الإلكتروني  يؤدي إلى نظام تعليم ناجح وتعلم أكثر ابتكارًا. Shapley et al. (2011  p. 299) #التعليم_عن_بعد #التعلم_عبر_الإنترنت #التحول_الرقمي,Digital Transformation,Favor,0.5964,,F_Explicit,,No,1.0,Negative,0.598,2020-06-21 11:44:36+00:00,21/06/2020
758,MENTION MENTION اكيد  راح يقولوا الجرعة التنشيطية 2   وبعدها الخامسة الداعمة 1 وبعدها السادسة الداعمة 2   إلين ما يصير جهاز المناعة  معطل تماما .,Covid Vaccine,Against,1.0,A_Explicit,,,Yes,0.6011,Neutral,0.6838,2021-11-06 00:59:10+00:00,06/11/2021
760, وفقك الله ابا المثنى فعلا التحول للعمل الالكتروني فعال ومفيد   بارك الله في جهدكم,Digital Transformation,Favor,0.415,,F_Explicit,,No,1.0,Neutral,0.7742,2020-05-06 21:53:31+00:00,06/05/2020
764,لا يخلو مجلس الا و يتم الإشارة فيه إلى التحول الرقمي و أهميته في مؤسساتنا الا انه غالبا ما يختلط هذا المصطلح لدى البعض   فيظن أنه وبمجرد الاستعانة ببرنامج جديد أو تحول اعتماده على المراسلات الورقية الى البريد الالكتروني فقد تحولت مؤسسته رقمياً إن التحول الرقمي أكبر بكثير من هذا,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-05-13 20:03:15+00:00,13/05/2020
787,    مرحبا هدى قد لا يشملها الان ولكن أعتقد ان برامج ومقررات الكليات الإنسانية أسهل في التحول إلى التعلم الإلكتروني. لانها لا تتطلب أعمال مخبريه وميدانيه وتعتمد في اغلبها كما تفضلتي على الفهم والحفظ. م,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-03-14 14:04:03+00:00,14/03/2020
796,التحول للسجل الطبي الإلكتروني   ترف أم ضرورة؟ تعرف على رحلة المريض في هذا السيناريو الافتراضي✅ URL,Digital Transformation,None,0.5859,,,Not clear,No,1.0,Neutral,1.0,2020-03-25 16:46:54+00:00,25/03/2020
797,#كورونا حالات كورونا في تزايد واليوم رقم قياسي ١٩٠٠ أين هي المناعه المجتمعيه التي صرحوا عنها في حال تطعيم ٦٠/ ! وصلت نسبة التطعيم ٧٠/ في تصريح لوزارة الصحه ! لم نصل للمناعه المجتمعيه والاعداد في تزايد مهيب ولازالوا مصرّين على اللقاح,Covid Vaccine,Against,1.0,,,,No,1.0,Negative,0.6366,2021-06-21 17:47:04+00:00,21/06/2021
803,و تمت بحمدالله الجرعه الثانيه و جربت التطيعيم في السعوديه و بريطانيا و الحمدلله نفس مستوى الخدمه و اخدت الجرعتين استرازينكا يااارب تعدي خفيفه لطيفه من غير اي اعراض  #تطعيم_كورونا ,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-07-21 19:14:46+00:00,21/07/2021
833, #بوابة_المستقبل_مستقبل_ابنائنا                      التحول الرقمي هو الاستثمار في الفكر وتغيير السلوك لاحداث تحول جذري في طريقة العمل   عن طريق الاستفاده من التطور التقني الكبير الحاصل لخدمة المستفيدين بشكل اسرع واكبر.,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2019-10-29 17:47:13+00:00,29/10/2019
839, اتمنى النظر في المادة 77 والاخطر منها التسارع في التحول الرقمي بدون دراسة تبعات . اتمنى ان لايكون هناك تحول رقمي الا بعد دراسة اثاره الاجتماعية والوظيفية الخ    التقنية جميلة لكن ان تقتل وظائف الناس لرفع ارباح وتوفير مصروفات على حساب الالاف ,Digital Transformation,Favor,0.7502,,F_Explicit,,No,1.0,Positive,0.5906,2021-09-27 11:53:00+00:00,27/09/2021
841,#جبل_طارق تم تطعيم جميع السكان👌🏻 وتعتبر المنطقه الوحيده الخاليه من كورونا عقبالنا يارب ,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.5106,2021-04-20 15:08:16+00:00,20/04/2021
846,قاتل الله الفقر! قتل الناس في #الهند الناس تموت لعدم وجود الأوكسجين ولا عندهم التطعيم!  وقاتل الله الجهل! قتل الناس في دولنا مع انه تطعيم #كورونا متوفر! ولازال أصحاب #حملة_ضد_التطعيمات يسوقون الناس للموت! قاتلهم الله أنى يؤفكون. احمدوا ربكم وطعموا #الكويت  ,Covid Vaccine,Favor,0.5066,,F_Explicit,,No,1.0,Positive,1.0,2021-04-24 23:51:51+00:00,24/04/2021
850, تطعيم إجباري عشان وشو بالضبط؟ كبرتوا كورونا أكبر من حجمها الفعلي. الجائحة خلصت في أغلب الدول وأنتم للحين عايشين وسطها وكأن كورونا ساكنة بيننا. الله يفكنا من شركم...,Covid Vaccine,Against,1.0,A_Explicit,,,No,1.0,Negative,1.0,2022-04-04 22:44:34+00:00,04/04/2022
854,كل مكان في الكويت حاليا مايطلبون لا تطعيم ولا كمامات الا المدارس للحين يلزمون المعلمين والطلاب بلبس الكمامات!!  خلاص ربي لك الحمد الناس نست كورونا ترى.  #كوفيد_19,Covid Vaccine,None,1.0,,,Not clear,No,1.0,Positive,0.5119,2022-05-05 09:54:09+00:00,05/05/2022
860,  ليسو مشاهير. بل هم صناع التحول التقني والعلمي  الاقتصادي بإذن الله. وفقهم الله لخدمة وطنهم والامة  جميعا,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2022-05-16 10:52:55+00:00,16/05/2022
862,"خرجت قبل قليل من مركز لقاح كورونا بمطار الملك عبدالعزيز بجدة  وأنا في قمة سعادتي وفخري بوطني 🇸🇦🇸🇦 .    خدمة سريعة جداً لدرجة اني مالحقت اجلس انتظر يجي دوري 😊   ترحيب وتصبيحات من كل شخص 😍😍.  على قول زميلي:  ""هذه رحلة ترفيهية وليست تطعيم ضد وباء""   شكراً من القلب 🌹  ",Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-03-03 06:44:23+00:00,03/03/2021
864,الحمد لله الذي بنعمته تتم الصالحات تم تطعيم الجرعة الثانية من لقاح كوفيد ١٩ فايزر بايونيك ولله الحمد  #نعم_للتطعيم URL,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-08-29 11:06:26+00:00,29/08/2021
869,. أنا حالياً متواجد في أمريكا وتقريبا وبنسبة ٩٥٪ لاتوجد لديهم كورونا ولا يتحدثون عنها والحياة طبيعية وبدون كمامات وأماكن الترفيه للأطفال والمجمعات جميعها مفتوحة   والسبب تم تطعيم العموم واللقاح في الصيدليات   وعندنا يتجمعون في ساحة الإرادة ضد التطعيم !   #التطعيم_الاجباري,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.708,2021-06-21 20:45:29+00:00,21/06/2021
886,التحول الالكتروني للمعاملات يقلص اعداد كبيرة من العمالة الهامشية  #كيف_تقلص_العمالة_الهامشية URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Neutral,0.6211,2020-05-14 14:22:03+00:00,14/05/2020
893,التحول الإلكتروني الذي نعيشه حالياً ممتاز جداً و جميل و مريح لكل المواطنيين و المقيميين و اتمنى ان يتم رقمنة جميع المنشئات و الخدمات الباقية حكومية و خاصة و فردية / كبيرة و متوسطة و صغيرة  #مشروع_التجاره_الالكترونيه,Digital Transformation,Favor,0.7547,,F_Explicit,,No,1.0,Positive,1.0,2021-08-12 03:15:54+00:00,12/08/2021
900,فما الذي يمنع على سبيل المثال من التحول التقني لأغلب منافذ البيع وتحويلها من مهن تعتمد على الكثافة العمالية إلى مهن تعتمد على التكنولوجيا إضافة إلى العديد من الخدمات التي نراها في مطاراتنا والتي تُدار من قبل عمالة ويمكن تحويلها إلى خدمات ذاتية  ويمكن لهذا النموذج أن يُعمم,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2020-05-02 03:39:17+00:00,02/05/2020
949,      المدن الذكية وجودة الحياة وجهان لعملة واحدة.ومن اهم معاييرها التحول التقني والذكي لجميع الخدمات داخل المدينة واستخدام الطاقة البديلة وتصميم المباني الخضراء وزيادة فرص الجذب الاستثماري,Digital Transformation,Favor,0.7471,,F_Explicit,,No,1.0,Neutral,0.606,2019-04-11 12:16:03+00:00,11/04/2019
951,عاجل | د. مناف القحطاني يؤكد استيفاء تطعيم (فالنيفا) الفرنسي المضاد لفيروس كورونا,Covid Vaccine,None,0.7711,,,Not clear,No,1.0,Neutral,1.0,2022-04-17 13:25:22+00:00,17/04/2022
957, لانريد تطعيم والسلام مافي عندنا شي يعني بالصميل نأخذ لقاح,Covid Vaccine,Favor,0.5065,,F_Implicit,,Yes,0.5556,Negative,0.5556,2021-04-24 01:56:19+00:00,24/04/2021
959,كيف يمكن الحصول على شهادة تطعيم كورونا لغرض السفر دون الخضوع للقاح ؟,Covid Vaccine,Against,0.7489,A_Implicit,,,No,1.0,Neutral,0.7145,2021-11-30 21:28:37+00:00,30/11/2021
966,يسعدني سماع رأيكم في تدوينتي عبر موقع و مدونة #ماوراء_القانون عن الحراك التقني و التحول الرقمي بالمهن القانونية بالمملكة URL,Digital Transformation,None,0.5957,,,Not clear,No,1.0,Negative,0.7546,2020-04-24 22:46:42+00:00,24/04/2020
1019, التحول من التعامل الورقي الى الإلكتروني هو تمهيد لفرض ضريبة الدخل مستقبلًا طبعاً مع استمرار نسبة ضريبة القيمة المضافة 😊,Digital Transformation,Against,0.7722,A_Explicit,,,No,1.0,Negative,0.7001,2020-02-22 13:51:08+00:00,22/02/2020
1035,#COVIDー19  #تطعيم_كورونا  الحمدلله الجرعة الأولى 22/2/2021✅ من تطعيم (كوفيد-١٩) الحمدلله على نعمة الوطن شكراً من القلب لجميع المسؤلين وولاة امرنا ..🇸🇦 ,Covid Vaccine,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2021-02-22 14:14:16+00:00,22/02/2021
1044, كل ما يحدث مقدمات لتقليص عدد  البشريه بفايروس كورونا او عن طريق لقاح مزور يحمل الفايروس و نهب ثروات الناس عن طريق بيع كل ما يتعلق بكورونا من ضمنها اللقاح الاصلي . علمًا ان اي فرد مستقبلًا لا يتمكن الحركه الا بواسطه جواز سفر ( اثبات تطعيم ) .,Covid Vaccine,Against,0.7533,A_Explicit,,,No,1.0,Negative,0.6366,2021-02-26 04:04:15+00:00,26/02/2021
1055,#التحول_الرقمي يعد شيئا ضروريا إذا كنا نريد أن نواكب الثورة الصناعية الرابعة ولكن ما نشاهده على أرض الواقع  أن هناك انتكاسة للوراء نحو البيروقراطية المقرفة في كل تحول رقمي URL,Digital Transformation,Favor,1.0,,F_Explicit,,No,1.0,Positive,1.0,2022-01-12 14:57:20+00:00,12/01/2022
1065,   يا paradise هذا فيروس مثله مثل الفيروسات اللي قبل..و انا متأكد ١٠٠٪ انك ماخذ كل اللقاحات للفيروسات القديمه و عندك شهادة تطعيم مختومه عند كل لقاح اخذته..ليش يعني جات على كورونا؟!! ليش ما نطعم حاله حال السل و الجدري و الحصبه ,Covid Vaccine,Favor,0.7484,,F_Explicit,,No,1.0,Neutral,0.6566,2020-12-17 12:52:20+00:00,17/12/2020
